"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"1861","1974-05-21",5,-0.436,-1.427,-1.03,-0.564,-0.438,167.31,0.752,-1.023,0.069,0.152,-0.89,45.35,-0.29,0.782,0.032,-0.814,1.34,0.631,-0.424,48.89,-0.647,0.106,-1.156,1.196,0.665,0.515,0,-1
"1862","1974-05-22",5,-0.707,-1.342,-0.938,-0.642,-0.261,135.2,0.752,-0.778,0.259,0.225,-0.528,54.76,-0.29,0.402,-0.441,-0.804,1.344,0.672,-0.504,47.82,-0.557,-0.088,-0.941,0.18,0.684,0.574,1.721,1
"1863","1974-05-23",5,-0.712,-0.721,-0.389,-0.487,-0.526,93.15,0.299,-0.859,0.196,0.004,0.195,69.32,0.131,0.236,-0.472,-1.572,0.696,0.019,0.635,270.32,-0.107,-0.425,-0.055,1.196,0.622,0.456,0,-1
"1864","1974-05-24",5,-0.559,-0.495,-0.206,-0.254,-0.173,89.23,0.299,-1.269,-0.247,-0.217,1.074,180,0.131,0.032,-0.411,-0.713,0.087,-0.252,1.287,255.17,0.073,1.164,0.641,0.504,0.281,0.417,11.563,1
"1865","1974-05-25",5,-0.521,-0.044,0.161,-0.642,0.531,94.62,0.752,-0.941,0.133,0.078,1.074,58.81,-0.29,-0.027,-0.396,-1.074,0.346,0.151,0.487,278.61,-0.287,2.039,0.847,0.619,0.564,0.476,11.191,1
"1866","1974-05-26",5,-0.559,-0.552,-0.274,-0.953,1.588,104.32,1.204,-0.778,0.259,-0.365,0.35,108.92,0.131,-0.183,-0.426,-1.343,0.536,0.029,0.101,271.86,-0.227,1.95,0.486,1.543,0.4,0.331,4.243,1
"1867","1974-05-27",5,-0.676,-0.778,-0.435,-0.72,1.192,100.55,0.752,-1.023,-0.373,0.078,0.144,316.08,0.131,-0.144,-0.533,-0.881,0.338,0.626,0.218,311.27,-0.497,0.396,-1.13,-0.305,0.403,0.536,17.657,1
"1868","1974-05-28",5,-1.023,-0.382,-0.16,0.367,1.72,76.58,-0.605,0.041,0.006,1.185,0.557,187.5,-1.132,-0.426,-1.113,-0.652,0.273,0.861,0.655,317.65,-1.037,2.34,0.091,0.619,0.698,0.559,8.516,1
"1869","1974-05-29",5,-1.902,-0.524,-0.228,-0.72,1.104,98.13,0.299,0.532,1.144,0.668,1.797,61.54,-1.132,-0.543,-2.335,-0.875,1.146,0.636,2.44,55.4,-0.947,1.294,0.211,0.55,0.963,0.736,3.556,1
"1870","1974-05-30",5,-1.891,-0.439,-0.228,0.6,-0.129,71.31,-0.605,0.941,1.523,0.521,0.764,70.77,-0.711,-0.183,-2.182,-0.692,1.557,0.258,1.354,85.52,-0.227,0.703,0.451,0.942,1.062,0.717,43.089,1
"1871","1974-05-31",5,-1.639,-0.128,0.069,0.6,0.84,75.96,-0.605,0.695,1.397,0.152,1.797,81.57,-0.29,-0.407,-2.09,-1.241,0.948,-0.278,1.61,142.79,0.013,2.198,1.612,1.289,0.584,0.499,22.331,1
"1872","1974-06-01",6,-1.512,-0.1,0.092,0.445,0.003,78.6,-0.605,0.204,1.017,0.152,0.919,77.79,-0.29,-0.329,-1.831,-1.343,1.119,0.116,0.413,77.48,-0.377,1.985,0.641,0.758,0.691,0.579,44.059,1
"1873","1974-06-02",6,-1.918,0.097,0.252,0.445,0.619,80.02,-0.605,0.204,0.954,0.373,1.384,70.08,-0.711,-0.641,-2.396,-0.916,1.378,0.35,0.86,69.77,-0.677,2.151,0.649,1.52,1.024,0.633,58.324,2
"1874","1974-06-03",6,-1.749,-0.072,0.138,-0.254,0.487,89.72,0.299,-0.532,0.385,-0.513,1.384,118.84,0.131,-0.456,-2.09,-1.241,0.734,-0.451,0.924,195.88,0.193,2.103,0.073,1.843,0.893,0.58,41.137,1
"1875","1974-06-04",6,-1.348,0.041,0.23,-0.487,-1.451,92.48,0.299,-0.941,-0.183,-0.439,0.195,211.31,0.131,-0.465,-1.724,-0.321,-0.191,-0.375,0.622,251.34,0.103,1.436,-0.158,-0.051,0.117,0.331,2.71,1
"1876","1974-06-05",6,-0.902,-0.382,-0.114,-0.098,-0.878,86.85,0.299,-0.859,0.006,-0.07,0.04,198.17,0.131,-0.27,-1.373,0.462,-0.831,0.09,-0.316,271.09,-0.257,0.42,-0.468,-1.205,-0.119,0.134,0.018,1
"1877","1974-06-06",6,-0.756,-1.116,-0.824,0.445,0.972,41.75,-0.605,-0.778,0.196,0.299,1.022,46.29,-0.29,0.295,-0.915,-0.22,-0.313,0.156,0.894,274.73,-0.317,1.064,1.578,1.219,0.539,0.401,1.944,1
"1878","1974-06-07",6,-0.76,-0.806,-0.457,-0.176,0.047,85.36,-0.153,0.041,0.828,0.447,-0.063,63.92,-0.711,0.596,-0.441,-1.577,0.814,0.131,0.504,129.53,-0.377,1.324,0.744,1.427,0.801,0.675,44.276,1
"1879","1974-06-08",6,-0.83,-1.201,-0.778,-0.176,0.003,80.86,0.299,-0.287,0.385,0.668,-1.2,42,-0.29,0.567,-0.472,-1.323,0.597,0.35,0,315.52,-0.497,1.714,0.297,1.243,0.847,0.697,18.959,1
"1880","1974-06-09",6,-1.031,-1.088,-1.35,0.057,-0.702,290.66,0.299,0.123,-1.194,0.521,-1.613,301.34,-0.29,0.548,-0.854,-0.443,-0.001,0.743,-0.881,304.04,-0.587,0.461,0.039,0.873,0.947,0.772,0.924,1
"1881","1974-06-10",6,-1.448,-0.749,-1.579,0.6,-1.539,297.13,-1.058,1.759,-2.332,1.332,-1.355,300.58,-1.553,0.47,-1.373,0.243,-0.309,1.346,-0.064,310.12,-1.277,-0.165,-1.224,0.157,1.009,0.846,0,-1
"1882","1974-06-11",6,-1.483,-1.032,-1.167,0.756,-1.539,167.37,-1.51,1.268,-1.447,1.775,-0.321,324.27,-2.396,0.489,-1.449,0.482,-0.294,1.657,1.119,317.45,-1.727,0.29,1.096,0.619,1.136,0.914,0,-1
"1883","1974-06-12",6,-1.23,-1.201,-1.03,0.445,-1.054,184.71,-0.605,0.286,0.196,1.332,0.04,15.84,-1.553,0.635,-0.991,-0.352,0.883,1.443,1.233,182.25,-1.607,0.621,0.048,0.203,1.133,0.949,9.775,1
"1884","1974-06-13",6,-0.805,-1.229,-1.03,0.445,-0.834,5.18,-0.605,-0.205,0.575,0.521,-0.218,51.11,-0.711,0.821,-0.334,-1.206,0.982,0.514,0.386,191.72,-0.557,-0.142,0.1,1.058,1.145,0.815,27.157,1
"1885","1974-06-14",6,-0.692,-0.749,-0.412,0.134,-1.142,77.81,0.299,-0.859,0.133,0.152,0.35,48.8,-0.29,0.704,-0.426,-1.318,0.521,0.064,0.662,295.43,-0.077,0.083,0.581,1.173,0.621,0.595,13.313,1
"1886","1974-06-15",6,-0.91,-0.665,-0.366,-0.021,-0.085,82.92,0.299,-0.205,0.701,0.225,-0.425,69.73,-0.29,0.382,-0.701,-1.501,0.784,0.289,0.164,350.29,-0.377,1.531,0.709,0.273,0.799,0.792,53.951,2
"1887","1974-06-16",6,-1.188,-0.721,-0.412,0.057,-0.305,80.06,-0.153,0.041,0.701,0.742,-0.993,47.86,-0.711,0.265,-1.037,-0.83,1.146,0.743,-0.313,32.34,-0.767,1.956,-0.236,0.619,1.123,0.94,4.846,1
"1888","1974-06-17",6,-1.401,-0.608,-0.389,0.756,0.179,63.42,-0.605,1.023,1.46,0.89,0.195,61.2,-0.711,0.168,-1.434,-0.153,1.893,0.692,-0.108,64.29,-0.617,0.81,-0.27,-0.212,1.049,0.976,64.968,2
"1889","1974-06-18",6,-1.461,-0.636,-0.32,-0.642,1.544,97.39,0.752,0.532,1.333,-0.365,0.867,96.08,0.552,-0.173,-1.586,-0.758,1.485,-0.4,1.065,117.28,0.433,0.94,1.019,0.457,0.86,0.766,72.423,2
"1890","1974-06-19",6,-1.36,-1.088,-0.686,-0.564,0.399,100.05,0.299,0.532,1.27,-0.365,-0.528,96.73,0.131,-0.027,-1.525,-0.997,1.34,-0.155,-0.199,108.08,-0.167,-0.756,0.581,0.134,0.773,0.844,0.83,1
"1891","1974-06-20",6,-1.608,-0.919,-0.572,-0.176,-0.922,87.33,-0.153,1.923,2.155,1.111,-0.89,65.73,-0.711,0.295,-1.602,0.441,2.38,0.703,-0.067,71.9,-0.797,0.195,-1.173,-0.974,1.058,1.097,3.281,1
"1892","1974-06-21",6,-1.547,-0.58,-0.343,0.756,0.267,65.62,-0.605,0.859,1.46,0.742,1.074,66.18,-0.29,0.197,-1.541,-0.184,1.95,0.299,1.263,80.29,-0.287,-0.384,-0.459,-0.235,1.109,0.98,0,-1
"1893","1974-06-22",6,-1.313,-0.411,-0.251,1.144,-0.35,60.48,-1.058,1.35,1.46,1.406,0.97,50.55,-1.132,0.314,-1.205,-0.403,1.752,0.565,0.924,67.98,-0.677,-0.071,-0.219,-0.305,1.112,1.023,14.069,1
"1894","1974-06-23",6,-1.154,-0.157,0.023,0.756,-0.261,73.21,-0.605,0.859,1.46,0.594,1.539,68.37,-0.711,0.022,-1.205,-1.018,1.298,-0.058,1.23,105.73,-0.077,2.044,0.228,0.596,0.61,0.756,77.237,2
"1895","1974-06-24",6,-0.935,-0.467,-0.183,0.134,0.84,80.57,-0.153,-0.368,0.575,0.078,0.712,77.65,0.131,0.002,-0.945,-1.175,0.555,-0.41,0.719,218.72,0.103,2.653,0.598,0.619,0.44,0.545,21.432,1
"1896","1974-06-25",6,-0.76,-0.749,-0.412,-0.176,-0.129,86.51,0.299,0.123,0.891,0.299,-0.373,73.7,-0.29,0.343,-0.609,-1.252,0.978,0.447,-0.508,198,-0.617,2.363,0.692,0.804,0.812,0.803,2.488,1
"1897","1974-06-26",6,-0.606,-0.608,-0.343,0.445,-0.702,70.98,-0.153,1.432,1.839,1.037,-0.476,63.7,-0.711,0.879,-0.121,-0.072,1.919,0.825,-0.551,61.02,-0.917,0.349,-1.147,-0.166,1.06,1.109,0,-1
"1898","1974-06-27",6,-0.734,-0.636,-0.343,0.212,0.267,76.44,-0.153,0.614,1.27,0.521,0.35,68,-0.29,0.772,-0.289,-0.677,1.561,0.376,0.521,72.23,-0.257,0.077,-0.202,-0.097,1.106,1.03,3.498,1
"1899","1974-06-28",6,-0.92,-0.665,-0.343,-0.021,0.223,83.6,0.299,-0.123,0.765,0.078,0.609,81.01,0.131,0.46,-0.747,-1.43,0.677,-0.201,0.8,237.18,0.103,0.733,0.718,0.527,0.748,0.856,14.958,1
"1900","1974-06-29",6,-0.75,-0.947,-0.618,0.29,0.443,65.62,-0.153,-0.532,0.512,0.004,0.609,82.86,0.131,0.46,-0.64,-1.236,0.532,-0.283,-0.044,229.09,0.163,0.745,0.228,-0.397,0.503,0.802,17.032,1
"1901","1974-06-30",6,-0.718,-1.257,-0.87,0.057,-0.305,48.53,-0.153,-0.45,0.512,0.078,-0.373,76.41,0.131,0.743,-0.457,-1.455,0.673,0.044,-0.454,142.73,-0.227,0.077,0.331,-0.582,0.701,0.867,6.214,1
"1902","1974-07-01",7,-1.145,-1.342,-1.007,-0.487,-0.966,147.76,0.752,-0.287,0.512,-0.291,-1.458,116.59,0.552,0.596,-0.945,-1.201,1.157,-0.017,-0.911,146.44,0.043,0.142,-0.339,-0.005,1.088,1.042,0,-1
"1903","1974-07-02",7,-1.618,-0.89,-1.465,-1.108,-1.495,240.57,1.204,-0.205,-0.626,-0.882,-1.82,176.71,0.973,0.109,-1.77,-1.058,0.51,-0.426,-1.462,189.69,0.703,-0.331,-0.614,0.319,1.036,0.984,0,-1
"1904","1974-07-03",7,-1.953,-0.1,-1.923,-2.583,1.5,232.58,2.561,1.759,-1.89,-2.21,0.919,222.34,2.236,-0.436,-2.396,0.706,-0.34,-1.824,0.386,218.24,1.872,0.951,-0.004,0.504,1.22,0.964,0,-1
"1905","1974-07-04",7,-2.778,-0.298,-0.984,-3.67,5.508,177.08,3.466,2.659,0.322,-3.834,5.88,170.28,3.078,-1.147,-3.633,2.561,1.31,-4.218,4.386,170.55,3.192,1.684,0.392,0.919,1.33,0.931,0.034,1
"1906","1974-07-05",7,-2.096,-0.072,-0.045,-2.195,2.689,119.05,2.109,2.823,2.85,-1.325,3.244,109.07,0.973,-0.524,-2.732,1.28,2.841,-1.074,0.148,116.67,1.333,0.609,0.744,0.804,1.22,1.037,0,-1
"1907","1974-07-06",7,-1.57,-1.06,-0.663,-0.331,-0.702,91.67,0.752,0.286,0.891,0.742,-1.148,55.01,-0.29,0.207,-1.51,-1.292,0.765,0.488,0.225,344.63,-0.227,0.999,0.151,0.434,1.146,1.063,6.537,1
"1908","1974-07-07",7,-1.313,-1.286,-1.19,0.057,0.223,305.71,0.299,-0.532,-0.626,0.447,0.66,323.97,-0.29,0.499,-1.251,-0.967,0.483,0.682,0.359,327.94,-0.677,0.875,0.005,0.711,1.195,1.08,4.55,1
"1909","1974-07-08",7,-1.432,-1.144,-1.328,-0.487,0.267,260.19,0.299,-0.941,-0.12,-0.291,0.712,176.84,0.131,0.519,-1.464,-1.318,0.761,0.136,-0.108,188.11,-0.227,0.071,0.031,-0.074,1.033,1.07,5.413,1
"1910","1974-07-09",7,-1.679,-1.088,-0.984,-1.496,0.047,170.59,1.204,0.123,1.017,-0.439,0.402,101.38,0.131,0.353,-1.816,-0.55,1.717,-0.053,-0.592,95.14,-0.137,-0.425,-0.021,-0.605,1.287,1.242,0.559,1
"1911","1974-07-10",7,-1.554,-1.201,-0.801,-0.021,-0.173,70.75,-0.153,0.368,1.017,0.521,-0.58,64.12,-0.29,0.411,-1.419,-0.215,1.889,0.519,0.211,70.98,-0.437,-0.892,-0.717,-0.212,1.292,1.203,0.045,1
"1912","1974-07-11",7,-1.44,-1.201,-0.847,0.29,0.267,43.2,-0.153,0.45,1.017,0.89,0.505,54.31,-0.711,0.372,-1.373,-0.057,1.942,0.805,0.332,63.24,-0.857,-0.478,-0.528,0.111,1.297,1.157,1.754,1
"1913","1974-07-12",7,-1.334,-0.834,-0.755,1.299,-0.35,30.69,-1.51,1.677,1.586,1.775,-0.166,46.84,-1.975,0.48,-1.144,0.584,2.254,1.351,0.43,55.46,-1.427,0.561,-0.253,0.088,1.268,1.175,20.469,1
"1914","1974-07-13",7,-0.886,-0.806,-0.663,1.144,-0.394,40.69,-1.058,2.086,1.902,1.923,-0.683,49.77,-1.975,0.859,-0.411,0.523,2.243,1.29,-0.636,56.48,-1.487,-0.029,-0.7,-0.559,1.325,1.3,1.146,1
"1915","1974-07-14",7,-0.651,-1.116,-0.801,0.445,-0.922,44.1,-0.605,1.186,1.46,1.259,-0.321,52.68,-1.132,1.269,-0.029,-0.031,1.934,0.845,-0.309,60.88,-1.037,-0.549,-0.941,0.18,1.336,1.278,0,-1
"1916","1974-07-15",7,-0.819,-1.229,-0.824,-0.021,-0.966,62.9,-0.153,1.023,1.333,1.185,0.144,53.48,-1.132,1.142,-0.319,0.07,1.923,1.065,-0.041,55.26,-1.127,0.16,-0.795,0.111,1.401,1.257,0,-1
"1917","1974-07-16",7,-0.973,-1.088,-0.709,0.134,-1.407,68.5,-0.153,0.777,1.081,1.185,-0.838,46.65,-1.132,0.957,-0.533,-0.209,1.713,0.948,-0.276,51.86,-1.007,0.278,-0.794,-0.351,1.31,1.281,1.971,1
"1918","1974-07-17",7,-0.843,-1.257,-0.915,0.212,-1.098,51.25,-0.153,0.368,0.765,1.037,-0.787,42.09,-0.711,0.918,-0.365,-0.723,1.294,0.769,-0.679,39.6,-0.827,0.136,-1.078,-1.506,1.161,1.319,0,-1
"1919","1974-07-18",7,-0.816,-0.834,-1.35,1.222,0.003,324.5,-1.51,0.123,-0.752,1.037,0.04,332.39,-1.132,0.908,-0.289,-0.85,0.437,0.784,0.064,326.12,-0.857,-0.059,-0.786,-0.397,1.259,1.218,11.569,1
"1920","1974-07-19",7,-0.838,-0.778,-1.282,1.454,1.104,334.46,-1.51,0.532,-0.373,1.554,0.557,173.2,-1.553,0.713,-0.411,-0.342,0.651,1.417,0.769,174.2,-1.367,0.408,0.056,-0.328,1.166,1.232,74.092,2
"1921","1974-07-20",7,-0.638,-1.032,-1.213,0.833,-0.834,331.99,-1.058,-0.041,-0.689,1.037,-1.303,334.47,-1.132,1.22,-0.029,-0.774,0.704,0.983,-0.471,173.93,-1.187,-0.236,-0.82,-0.605,1.108,1.211,6.759,1
"1922","1974-07-21",7,-0.604,-1.116,-1.305,-0.176,-1.495,267.85,-0.153,-0.205,-0.499,0.89,-0.27,339.42,-1.132,1.444,0.078,-0.774,0.925,1.009,0.057,8.55,-1.127,-1.099,-1.774,-1.321,1.077,1.274,0,-1
"1923","1974-07-22",7,-0.728,-1.201,-1.007,-1.108,-1.01,191.71,1.204,-0.368,0.512,-0.513,-0.321,109.26,0.552,1.161,-0.136,-0.845,1.485,0.049,0.114,89.77,-0.137,-0.49,-1.19,-1.783,1.049,1.297,0,-1
"1924","1974-07-23",7,-0.837,-0.834,-0.755,-1.962,-0.305,151.26,2.109,0.123,0.575,-1.251,-0.735,139.26,1.394,0.859,-0.304,-0.87,1.405,-0.369,-0.135,118.09,0.253,0.053,-0.605,-0.328,1.33,1.272,0,-1
"1925","1974-07-24",7,-0.838,-1.003,-0.824,-1.574,-0.217,150.5,1.656,-0.614,0.196,-0.66,-0.321,130.6,0.552,0.791,-0.319,-1.038,1.355,0.07,-0.199,88.38,-0.197,0.68,-0.536,-0.028,1.335,1.273,0,-1
"1926","1974-07-25",7,-0.782,-1.314,-1.076,-0.875,-0.085,196.01,0.752,-0.859,0.133,0.225,-0.89,66.09,-0.29,0.791,-0.105,-0.692,1.435,0.641,-0.256,52.03,-0.647,1.283,-1.19,-0.42,1.299,1.281,7.299,1
"1927","1974-07-26",7,-0.532,-0.975,-1.442,-0.72,0.619,255.08,0.752,-0.614,-0.436,0.373,-1.148,157.46,-0.29,0.743,0.169,-0.845,1.252,0.687,-0.908,37.75,-0.647,2.015,-0.923,-0.859,1.001,1.209,11.303,1
"1928","1974-07-27",7,-0.351,-0.89,-1.511,-0.564,0.311,261.59,0.299,-0.696,-0.499,0.373,-0.528,323.75,-0.29,0.928,0.429,-0.992,1.134,0.611,-0.958,28.72,-0.647,0.946,-0.7,-1.459,0.89,1.192,0.367,1
"1929","1974-07-28",7,-0.424,-1.06,-1.396,-0.487,0.487,262.63,0.299,-0.941,-0.31,0.225,-0.631,172.18,-0.29,0.83,0.276,-0.942,1.142,0.616,-0.763,58.58,-0.617,-0.502,-0.416,-0.974,0.9,1.125,0,-1
"1930","1974-07-29",7,-0.543,-1.342,-1.007,0.134,0.443,12.7,-0.153,-0.287,0.196,0.816,-1.148,22.67,-0.711,0.743,0.108,-0.713,1.222,0.876,-0.837,29.03,-0.917,-0.301,-0.184,-1.021,0.942,1.181,1.333,1
"1931","1974-07-30",7,-0.58,-1.257,-0.984,0.367,0.487,14.55,-0.153,-0.041,0.196,0.963,-0.58,17.35,-1.132,0.626,-0.06,-0.55,1.252,1.065,-0.881,27.53,-1.127,0.089,-0.305,-0.859,1.033,1.217,8.589,1
"1932","1974-07-31",7,-0.402,-1.257,-1.121,0.29,-0.173,335.22,-0.153,-0.368,-0.12,0.816,-0.528,182.67,-1.132,0.869,0.215,-0.83,0.952,0.851,-0.659,189.47,-1.067,0.449,-0.45,-1.598,0.881,1.221,14.239,1
"1933","1974-08-01",8,-0.317,-1.201,-1.213,0.212,0.091,312.57,-0.153,-0.45,-0.31,0.668,-0.321,169.97,-0.711,0.967,0.337,-1.018,0.845,0.667,-0.874,180.62,-0.887,0.278,-0.588,-1.113,1.013,1.182,14.224,1
"1934","1974-08-02",8,-0.413,-1.37,-0.984,-0.176,0.091,90,0.299,-0.696,-0.31,0.373,-0.58,161.99,-0.29,0.879,0.246,-1.099,0.723,0.606,-0.511,171.37,-0.707,0.544,-0.554,-1.275,0.943,1.214,11.37,1
"1935","1974-08-03",8,-0.357,-1.342,-1.03,-0.72,-0.438,142.61,0.752,-0.614,-0.689,0.078,-0.58,293.91,-0.29,0.928,0.322,-1.308,0.673,0.325,-0.588,159.24,-0.437,0.792,-0.683,-1.321,0.919,1.164,3.625,1
"1936","1974-08-04",8,-0.351,-1.229,-1.19,-0.797,-0.085,237.06,0.752,-0.532,-0.752,0.225,-0.89,303.11,-0.29,1.035,0.414,-1.175,0.662,0.524,-0.343,161.51,-0.557,0.189,-0.631,-1.621,0.97,1.25,0,-1
"1937","1974-08-05",8,-0.497,-1.173,-1.282,-0.642,0.267,250.35,0.752,-0.778,-0.689,0.078,-0.425,293.58,-0.29,0.811,0.047,-1.038,0.468,0.544,-0.649,320.85,-0.407,-0.301,-0.597,-1.021,0.972,1.19,0,-1
"1938","1974-08-06",8,-0.896,-1.116,-1.35,-0.564,0.531,259.68,0.299,0.041,-1.258,-0.07,0.247,273.93,0.131,0.548,-0.609,-0.901,0.212,0.284,-0.306,288.2,-0.137,-1.01,-0.622,-0.651,1.031,1.113,0,-1
"1939","1974-08-07",8,-1.186,-1.003,-1.396,0.212,1.06,293.33,-0.153,0.45,-1.574,0.299,0.505,285.89,-0.29,0.304,-1.022,-0.54,-0.028,0.463,0.188,289.67,-0.287,-0.939,-0.287,-0.259,1.189,1.095,0,-1
"1940","1974-08-08",8,-1.546,-1.116,-1.259,0.367,0.84,313.25,-0.605,0.859,-1.637,1.037,0.609,305.48,-1.132,0.197,-1.525,-0.082,-0.229,0.917,0.9,301.05,-0.827,0.591,-0.236,0.273,1.37,1.194,0,-1
"1941","1974-08-09",8,-1.825,-0.721,-1.35,1.454,0.752,329.17,-1.962,1.596,-1.89,1.701,0.557,312.39,-1.553,0.178,-1.907,-0.001,-0.115,1.264,1.008,313.43,-1.217,0.975,-0.58,0.088,1.445,1.231,0.514,1
"1942","1974-08-10",8,-2.218,-0.552,-1.511,1.765,0.663,322.17,-1.51,2.086,-1.637,2.587,1.074,327.59,-2.396,-0.261,-2.564,0.523,-0.008,2.035,1.569,330.64,-1.667,0.987,-0.175,-0.166,1.355,1.213,2.272,1
"1943","1974-08-11",8,-2.171,-0.382,-1.442,2.386,0.575,332.12,-2.415,2.005,-1.005,2.809,0.402,341.86,-2.396,-0.465,-2.579,0.162,0.574,1.912,1.048,350.36,-1.697,0.839,-0.107,-1.067,1.227,1.27,7.408,1
"1944","1974-08-12",8,-1.602,-0.806,-1.259,1.377,0.135,334.07,-1.51,0.695,-0.942,1.48,0.144,330.45,-1.553,0.256,-1.617,-0.479,0.254,1.05,0.561,324.72,-1.067,0.201,-0.141,-0.466,1.322,1.228,17.669,1
"1945","1974-08-13",8,-1.321,-0.89,-1.534,-0.254,0.355,273.15,0.299,0.614,-1.7,0.152,-0.27,279.8,-0.29,0.48,-1.144,-0.342,-0.161,0.555,0.054,291.32,-0.407,-0.413,-0.391,-0.028,1.277,1.172,0,-1
"1946","1974-08-14",8,-1.518,-0.89,-1.534,-0.254,1.192,271.37,0.299,0.368,-1.51,-0.365,0.35,263.53,0.131,0.207,-1.556,-0.743,0.072,0.11,0.185,273.52,0.043,-1.276,-1.353,-0.12,1.242,1.156,0,-1
"1947","1974-08-15",8,-1.847,-0.919,-1.488,-0.564,0.487,261.24,0.299,-0.45,-0.815,-0.586,-0.063,240.99,0.552,-0.105,-2.121,-1.206,0.525,-0.323,-0.286,228.91,0.523,-1.636,-0.855,0.065,1.11,1.062,0,-1
"1948","1974-08-16",8,-1.952,-0.947,-1.465,-0.176,0.531,274.58,-0.153,-0.041,-0.879,-0.956,-0.218,227.53,0.973,-0.261,-2.319,-0.708,0.624,-0.956,-0.451,197.15,0.973,-0.655,-0.778,-0.559,1.055,1.17,0,-1
"1949","1974-08-17",8,-2.035,-0.778,-1.534,-1.03,-1.098,246.37,0.752,1.35,-0.815,-2.432,-1.097,201.69,2.236,-0.076,-2.35,0.146,0.59,-1.804,-0.091,190.74,1.932,-0.851,-0.648,-0.282,1.213,1.214,0.022,1
"1950","1974-08-18",8,-2.305,-0.213,-0.595,-3.515,0.619,155.73,3.013,3.314,1.649,-3.834,1.229,150.51,3.499,-0.3,-3.022,1.692,2.201,-2.763,-0.683,149.47,3.102,-0.561,1.028,-0.259,1.243,1.19,0,-1
"1951","1974-08-19",8,-2.372,-0.495,-0.274,0.212,2.645,79.21,-0.153,3.232,3.229,0.447,2.934,81.24,-0.711,-0.3,-3.19,2.155,3.683,0.56,-1.321,81.76,-0.557,-0.224,-0.769,-1.39,1.343,1.364,0,-1
"1952","1974-08-20",8,-2.39,-0.608,-0.457,1.066,2.425,54.47,-1.058,2.741,1.965,2.587,1.849,41.9,-2.396,-0.339,-2.976,0.741,2.262,1.438,0.548,50.09,-1.997,-0.1,-0.906,-0.79,1.415,1.325,0.283,1
"1953","1974-08-21",8,-2.465,-0.467,-0.412,1.687,1.809,46.07,-1.51,1.923,1.523,2.144,2.004,40.35,-1.975,-0.378,-3.006,0.299,2.079,1.101,1.344,55.1,-1.457,0.408,-0.752,-0.928,1.417,1.292,21.896,1
"1954","1974-08-22",8,-2.197,-0.636,-0.412,0.833,1.809,61.21,-0.605,2.168,2.345,1.111,2.366,67.25,-1.132,-0.144,-2.579,0.751,2.601,0.687,1.263,74.21,-0.917,0.189,-0.038,-0.328,1.494,1.308,21.271,1
"1955","1974-08-23",8,-2.28,-0.778,-0.457,-0.331,2.381,92.27,0.299,1.596,2.155,-0.365,2.572,94.96,0.131,-0.29,-2.701,0.462,2.361,-0.696,1.492,109.68,0.673,0.875,0.065,0.18,1.494,1.175,14.038,1
"1956","1974-08-24",8,-2.014,-0.721,-0.457,-1.341,0.663,117.74,0.752,1.677,1.649,-1.989,0.66,131.65,1.815,-0.329,-2.61,0.655,1.565,-2.09,-0.239,159,1.782,2.003,0.959,0.226,0.854,0.901,4.556,1
"1957","1974-08-25",8,-1.475,-0.778,-0.435,0.134,-0.394,76.32,-0.605,-0.287,0.385,-0.882,0.402,145.42,0.973,-0.076,-1.938,-0.52,0.513,-1.064,-0.602,200.68,0.883,1.678,0.469,-1.459,0.508,0.862,0,-1
"1958","1974-08-26",8,-1.177,-0.778,-0.503,0.678,0.355,60.11,-1.058,-0.859,-0.31,-0.365,0.35,221.07,0.131,0.207,-1.235,-0.85,0.281,-0.466,0.83,232.19,0.163,2.121,-0.433,-0.974,0.801,0.964,1.861,1
"1959","1974-08-27",8,-1.502,-1.173,-0.892,0.523,0.928,28.45,-0.605,-0.45,-0.689,-0.586,0.97,230.15,0.131,-0.222,-1.907,-0.479,0.072,-0.492,0.343,231.71,0.193,1.796,0.632,0.965,0.998,0.826,5.929,1
"1960","1974-08-28",8,-2.213,-1.116,-0.732,-0.176,1.368,80.84,-0.153,1.023,-0.057,-2.284,2.676,173.42,1.815,-0.835,-3.098,0.238,0.628,-1.901,0.796,184.86,1.902,1.028,0.4,0.988,1.069,0.865,5.046,1
"1961","1974-08-29",8,-1.767,-0.806,-0.457,-0.176,1.104,85.73,-0.153,1.35,0.765,-2.432,0.454,153.78,2.236,-0.787,-2.457,0.396,1.275,-2.018,-1.298,164.26,1.842,-0.981,-1.276,-1.529,0.404,0.851,0,-1
"1962","1974-08-30",8,-1.279,-0.749,-0.412,-0.564,0.928,96.74,0.299,1.186,1.017,-2.063,-0.425,143.34,1.815,-0.465,-1.648,-0.133,1.371,-1.395,-1.516,155.67,1.303,0.024,-1.284,-2.198,0.17,0.869,0,-1
"1963","1974-08-31",8,-1.459,-0.693,-0.435,0.678,0.443,63.81,-0.605,-0.205,0.638,-0.66,-0.166,113.34,0.552,-0.319,-1.8,-0.931,1.203,-0.589,-0.632,137.41,0.583,1.885,-0.837,-2.198,0.385,0.989,0.399,1
